,풀핏 프로폴리스 시너지 토너_0,풀핏 프로폴리스 시너지 토너_1,풀핏 프로폴리스 시너지 토너_2,올리고 히알루론산 7멀티 포뮬라 패드_0,올리고 히알루론산 7멀티 포뮬라 패드_1,올리고 히알루론산 7멀티 포뮬라 패드_2,프로 모이스처 크리미 토너_0,프로 모이스처 크리미 토너_1,프로 모이스처 크리미 토너_2,테르물레 클리어 패드_0,테르물레 클리어 패드_1,테르물레 클리어 패드_2,리페어레이션 에센스 토너_0,리페어레이션 에센스 토너_1,리페어레이션 에센스 토너_2,레스온스킨 에센스 패드_0,레스온스킨 에센스 패드_1,레스온스킨 에센스 패드_2,더 퍼스트 제너츄어 스킨 소프너_0,더 퍼스트 제너츄어 스킨 소프너_1,더 퍼스트 제너츄어 스킨 소프너_2,카렌듈라 앰플 토너_0,카렌듈라 앰플 토너_1,카렌듈라 앰플 토너_2,시카 토너 패드_0,시카 토너 패드_1,시카 토너 패드_2,바이바이 시카토너_0,바이바이 시카토너_1,바이바이 시카토너_2,하이포알러제닉 모이스처라이징 크림 보습패드_0,하이포알러제닉 모이스처라이징 크림 보습패드_1,하이포알러제닉 모이스처라이징 크림 보습패드_2,수딩 센서티브 워터_0,수딩 센서티브 워터_1,수딩 센서티브 워터_2,찹쌀 배리어 크림 스킨_0,찹쌀 배리어 크림 스킨_1,찹쌀 배리어 크림 스킨_2,비폴렌 리뉴 앰풀 스킨_0,비폴렌 리뉴 앰풀 스킨_1,비폴렌 리뉴 앰풀 스킨_2,파하 퍼스트 토너 (각질파토)_0,파하 퍼스트 토너 (각질파토)_1,파하 퍼스트 토너 (각질파토)_2,데일리 필링 수영장 토너_0,데일리 필링 수영장 토너_1,데일리 필링 수영장 토너_2,퓨어 토너_0,퓨어 토너_1,퓨어 토너_2,원더 세라마이드 모찌 토너_0,원더 세라마이드 모찌 토너_1,원더 세라마이드 모찌 토너_2,아임 쏘리 포 마이 스킨 릴렉싱 토너_0,아임 쏘리 포 마이 스킨 릴렉싱 토너_1,아임 쏘리 포 마이 스킨 릴렉싱 토너_2,플라본 부스터_0,플라본 부스터_1,플라본 부스터_2,아토베리어 365 로션_0,아토베리어 365 로션_1,아토베리어 365 로션_2,인텐시브 로션_0,인텐시브 로션_1,인텐시브 로션_2,카밍릴리프 AI 리페어 로션_0,카밍릴리프 AI 리페어 로션_1,카밍릴리프 AI 리페어 로션_2,아토베리어 로션_0,아토베리어 로션_1,아토베리어 로션_2,셋업 에멀전_0,셋업 에멀전_1,셋업 에멀전_2,세라마이드 하이드라 플루이드_0,세라마이드 하이드라 플루이드_1,세라마이드 하이드라 플루이드_2,크리미 모이스춰라이저 딥 모이스트_0,크리미 모이스춰라이저 딥 모이스트_1,크리미 모이스춰라이저 딥 모이스트_2,밀키 모이스춰라이저 하이드라 밸런싱_0,밀키 모이스춰라이저 하이드라 밸런싱_1,밀키 모이스춰라이저 하이드라 밸런싱_2,수드 대나무 로션_0,수드 대나무 로션_1,수드 대나무 로션_2,어린쑥 수분진정 플루이드_0,어린쑥 수분진정 플루이드_1,어린쑥 수분진정 플루이드_2,수딩로션_0,수딩로션_1,수딩로션_2,데일리리페어 모이스처라이저_0,데일리리페어 모이스처라이저_1,데일리리페어 모이스처라이저_2,하이드로 인텐시브 모이스쳐라이징 에멀젼_0,하이드로 인텐시브 모이스쳐라이징 에멀젼_1,하이드로 인텐시브 모이스쳐라이징 에멀젼_2,워터풀 스킨베리어 로센스_0,워터풀 스킨베리어 로센스_1,워터풀 스킨베리어 로센스_2,레드 블레미쉬 멀티 플루이드_0,레드 블레미쉬 멀티 플루이드_1,레드 블레미쉬 멀티 플루이드_2,에이리페어 오리지날 로션_0,에이리페어 오리지날 로션_1,에이리페어 오리지날 로션_2,굳세라 수퍼 세라마이드 에멀젼_0,굳세라 수퍼 세라마이드 에멀젼_1,굳세라 수퍼 세라마이드 에멀젼_2,오트 마일드 모이스처 인텐시브 로션_0,오트 마일드 모이스처 인텐시브 로션_1,오트 마일드 모이스처 인텐시브 로션_2,더 심플 데일리 로션_0,더 심플 데일리 로션_1,더 심플 데일리 로션_2
18,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70588,0.0,0.0,59.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.21568,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.72072,21.73913,0.0,0.0,0.0,0.0,0.0,0.0,85.8369,83.50515,79.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,42.85714,33.33333,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0909,55.55555
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05882,0.0,16.12903,29.78723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.37254,16.66666,41.37931,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,9.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.82832,64.26116,87.2159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,57.14285,23.80952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.18181,74.07407
20,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.39344,0.0,0.0,32.25806,38.29787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0196,33.33333,17.24137,0.0,0.0,0.0,0.0,0.0,0.0,31.42857,10.81081,21.73913,0.0,0.0,0.0,0.0,0.0,0.0,66.5236,81.44329,53.69318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.81818,66.66666
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4754,14.70588,0.0,54.8387,31.91489,35.29411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.52941,10.41666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.14285,12.61261,34.7826,0.0,0.0,0.0,0.0,0.0,0.0,92.70386,78.00687,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285,64.28571,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36363,44.44444
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67213,20.58823,0.0,0.0,55.31914,58.82352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05882,14.58333,31.03448,0.0,0.0,0.0,0.0,0.0,0.0,65.71428,15.31531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.83261,64.94845,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.90476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72727,48.14814
23,0.0,0.0,87.5,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.11475,0.0,0.0,0.0,61.70212,47.05882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0196,0.0,41.37931,0.0,0.0,0.0,0.0,0.0,0.0,22.85714,17.11711,30.43478,0.0,0.0,0.0,0.0,0.0,0.0,74.67811,53.60824,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.81818,44.44444
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82352,0.0,19.35483,82.97872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.21568,22.91666,17.24137,0.0,0.0,0.0,0.0,0.0,0.0,17.14285,30.63063,26.08695,0.0,0.0,0.0,0.0,0.0,0.0,84.12017,75.25773,78.40909,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,42.85714,52.38095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.81818,81.48148
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,22.95081,8.82352,0.0,16.12903,59.57446,41.17647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.09803,31.25,24.13793,0.0,0.0,0.0,0.0,0.0,0.0,37.14285,28.82882,39.13043,0.0,0.0,0.0,0.0,0.0,0.0,79.82832,92.43986,82.10227,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285,71.42857,47.61904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,59.25925
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17647,0.0,0.0,74.46808,29.41176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0196,22.91666,20.68965,0.0,0.0,0.0,0.0,0.0,0.0,22.85714,25.22522,0.0,75.0,0.0,0.0,0.0,0.0,0.0,51.07296,81.44329,71.02272,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,62.96296
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,65.57377,0.0,0.0,0.0,51.06382,29.41176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05882,20.83333,27.5862,0.0,0.0,0.0,0.0,0.0,100.0,22.85714,9.9099,43.47826,0.0,0.0,0.0,0.0,0.0,0.0,54.07725,88.65979,72.44318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,57.14285,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63636,66.66666
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,78.68852,8.82352,0.0,16.12903,57.4468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2549,14.58333,62.06896,0.0,0.0,0.0,0.0,0.0,0.0,22.85714,15.31531,30.43478,0.0,0.0,0.0,0.0,0.0,0.0,68.66952,75.60137,52.55681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0909,70.37037
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14.70588,0.0,0.0,65.95744,47.05882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29411,39.58333,17.24137,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,18.01801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.24892,54.63917,57.38636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,52.38095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,62.96296
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,87.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.18032,44.11764,0.0,16.12903,40.42553,0.0,0.0,0.0,0.0,73.68421,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.52941,18.75,17.24137,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.21621,26.08695,100.0,0.0,0.0,0.0,0.0,0.0,70.81545,64.26116,76.70454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,80.95238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,85.18518
31,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.40983,100.0,0.0,32.25806,51.06382,29.41176,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94117,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.28571,33.33333,21.73913,0.0,0.0,0.0,0.0,0.0,0.0,44.63519,83.16151,68.18181,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,57.14285,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.81818,81.48148
32,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.95081,66.17647,0.0,0.0,36.17021,0.0,0.0,0.0,0.0,63.15789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.21568,25.0,20.68965,0.0,0.0,0.0,0.0,0.0,0.0,34.28571,6.3063,26.08695,0.0,0.0,0.0,0.0,0.0,0.0,60.9442,92.09621,69.31818,0.0,0.0,0.0,0.0,83.33333,80.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80952,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.14814
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.95081,14.70588,0.0,35.48387,42.55319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,35.41666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.28571,13.51351,30.43478,0.0,0.0,0.0,0.0,0.0,0.0,46.78111,75.25773,71.30681,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,52.38095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,22.72727,25.92592
34,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.42622,33.82352,0.0,0.0,53.19148,52.94117,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.98039,37.5,24.13793,0.0,0.0,0.0,0.0,0.0,0.0,22.85714,9.9099,0.0,62.5,0.0,0.0,0.0,0.0,0.0,57.93991,56.35738,64.20454,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.28571,57.14285,61.90476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72727,22.22222
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.78688,19.11764,0.0,0.0,61.70212,47.05882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.90196,35.41666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,20.72072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.37768,66.32302,43.75,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,57.14285,0.0,38.09523,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272,22.22222
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.50819,14.70588,0.0,0.0,80.85106,29.41176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.09803,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,11.71171,21.73913,0.0,0.0,0.0,0.0,0.0,0.0,73.81974,52.57731,56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,52.38095,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,25.92592
37,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.21311,25.0,0.0,0.0,65.95744,58.82352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,47.91666,51.72413,0.0,0.0,0.0,100.0,0.0,0.0,42.85714,14.41441,34.7826,0.0,0.0,0.0,0.0,0.0,0.0,65.66523,51.54639,76.13636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,35.71428,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,36.36363,70.37037
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.62295,41.17647,0.0,0.0,36.17021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5098,16.66666,34.48275,0.0,0.0,0.0,0.0,0.0,0.0,37.14285,10.81081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.68669,83.50515,68.18181,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272,40.74074
